title,review,rating,date,userName,isEdited,app_name,app_id,developerResponse
Good,"It’s a good app, a little slow moving so far but I’m not really a patient person XD.",4,2020-10-20 09:43:01,maggieD420,False,fabulous-daily-routine-planner,1203637303,
Great App for personal development.,This app improves everytime I use it.,5,2020-08-29 21:23:32,Bour68,False,fabulous-daily-routine-planner,1203637303,
Just right,It’s exact and on time🥰🥰🥰,5,2020-08-15 12:35:50,kyekaVolanda,False,fabulous-daily-routine-planner,1203637303,
Amazing app,This is an amazing app and you should totally get it.,5,2020-07-29 17:40:14,vu10,False,fabulous-daily-routine-planner,1203637303,
awesome app,"i love this app because it really motivates you to make or break a habit as well as many other great things such as teaching meditation , providing exercise workouts, calming yoga sessions & daily challenges to work on.",5,2020-07-27 05:58:26,niahh <3,False,fabulous-daily-routine-planner,1203637303,
Rating,I love this app so much. It keeps me on a healthier and cleaner schedule!❤️,5,2020-06-21 13:27:47,Bawduniak,False,fabulous-daily-routine-planner,1203637303,
D13gnidtf,Very useful but a little confusing to navigate,4,2020-07-14 05:07:33,d13gjitxh,False,fabulous-daily-routine-planner,1203637303,
It’s Changing Me...,I think this is working.  Not even kidding.,5,2020-05-13 18:22:31,j-bone327,False,fabulous-daily-routine-planner,1203637303,
Phuong,This is the best app by far! I love how it makes me feel motivated and just really good about myself not just mentally but physically as well.,3,2020-05-20 23:05:19,phuongandngan,False,fabulous-daily-routine-planner,1203637303,
Excellent APP,This App will help guide you and keep you focused on your goals.,5,2020-04-29 05:28:00,CarolO883,False,fabulous-daily-routine-planner,1203637303,
Great app!,Had a wonderful experience,5,2020-04-16 17:05:41,Pazini moreira,False,fabulous-daily-routine-planner,1203637303,
Thank you!,Great way to start the day!,5,2020-04-06 23:19:12,Ajm5709,False,fabulous-daily-routine-planner,1203637303,
Good,It helps start better habits,5,2020-04-06 18:34:18,Indiaharp,False,fabulous-daily-routine-planner,1203637303,
Awesome app,"If you wanna change, this is a great app to start with.",5,2020-02-26 16:01:51,alexa2319,False,fabulous-daily-routine-planner,1203637303,
Progress,Slow and steady progress works for me,4,2020-03-22 15:02:14,LMBboch,False,fabulous-daily-routine-planner,1203637303,
Awesome,"It helped me to build a lot of good habits like:
- wake up earlier 
- workout at least 10 minutes
- clean home after coming back from work 
- drink more water
- Skin care before bed

I love it",5,2020-02-25 01:49:24,N.Noosh,False,fabulous-daily-routine-planner,1203637303,
"Great, positive app!",Easy to use & really encourages & motivates you to want to be successful!,5,2020-01-04 11:32:55,Bash0837,False,fabulous-daily-routine-planner,1203637303,
Too much intrusion,Every step they try to make share the app with your friends. It is annoying,2,2020-02-24 07:37:39,Albelda60,False,fabulous-daily-routine-planner,1203637303,"{'id': 14172815, 'body': ""Hi\xa0there, we appreciate your feedback and we're sorry to hear about the sharing. This is something we're currently working on. If you have further feedback, then feel free to share it with us at hello@thefabulous.co we'd greatly appreciate it!"", 'modified': '2020-03-23T02:16:47Z'}"
Love it!,Helps me to stay positive and healthy and in the now!,5,2021-07-01 14:17:48,"Love ""Pray""",False,fabulous-daily-routine-planner,1203637303,
Awesome For Building Routines,I highly recommend!,5,2021-06-30 22:06:11,BehatiLife,False,fabulous-daily-routine-planner,1203637303,
I Love Fabulous!,Fabulous helps me set routines and gives me motivation. I love it!,5,2021-06-23 17:41:22,corgisandbaseball,False,fabulous-daily-routine-planner,1203637303,
DO NOT GET THIS APP FRAUDDDD,This is first review i have written ever but at least i can warn people. they keep charging my account even after i cancel at this point im going to file a claim against them the better business bureau.,1,2021-06-28 13:23:58,kaushena,False,fabulous-daily-routine-planner,1203637303,
I never leave ratings !,Very motivating app love this app,5,2021-06-03 04:12:26,taianderson,False,fabulous-daily-routine-planner,1203637303,
Great app,Great app so far. Really helps keep me on track.,5,2021-04-25 18:31:00,fidegtspinnermaster,False,fabulous-daily-routine-planner,1203637303,
App unusable - no refund,"I tried to use the app after a week or two and it kept crashing on my phone. I was unable to use the app, and I requested a refund but it was denied.",1,2021-05-24 18:09:47,BankerConnection,False,fabulous-daily-routine-planner,1203637303,
Soo far so good!,Is been a real help to get out of the slump I’ve been in,4,2021-04-26 01:54:18,allthemfnamesaretakenorwhat,False,fabulous-daily-routine-planner,1203637303,
Great start,Great way to begin a solid foundation of forming new habit,5,2021-04-25 09:40:47,aFremulon,False,fabulous-daily-routine-planner,1203637303,
Amazing app! The growth is real,"The prompts are amazing, I love everything about it!",5,2021-04-18 05:09:56,T Dolla Holla Back,False,fabulous-daily-routine-planner,1203637303,
Cool,So far so good. Different from others.,5,2021-04-05 21:28:06,tdeer1433,False,fabulous-daily-routine-planner,1203637303,
I don’t write reviews,But I love this app. It’s exactly what I needed.,5,2021-03-15 22:14:04,andreamackey,False,fabulous-daily-routine-planner,1203637303,
Can’t cancel apparently,I downloaded this for the free trial but that app is not anything like the promotions. I cancelled and deleted the app on the same day. Now they are charging me???!?! I put in a dispute with PayPal. Hope I get my money back.,1,2021-04-04 02:24:33,hzajac,False,fabulous-daily-routine-planner,1203637303,
Review,"I am enjoying Fabulous. It is very relaxing, and positive. I really like the poetry riddles.",5,2021-03-08 14:15:39,Aelayna,False,fabulous-daily-routine-planner,1203637303,
Very helpful,I like this app a lot thanks.,5,2021-03-02 17:28:17,rosie ^^,False,fabulous-daily-routine-planner,1203637303,
Very cool,Has a great UI and makes doing normal but bettering behaviors interesting. Would love to have a dark mode and widget feature!,3,2021-03-03 02:56:20,~Lanna*,False,fabulous-daily-routine-planner,1203637303,
Love this app! 💜,So far I’m enjoying this app very much.,5,2021-02-23 09:12:52,jgylie,False,fabulous-daily-routine-planner,1203637303,
Week 1 is fabulous,Im a stubborn starter but this is working so far. So creative and fun,5,2021-02-08 16:28:29,fun goals,False,fabulous-daily-routine-planner,1203637303,
How this app helped me,This app is  so awesome and I love this app so much that it helped me so much❤️🥰,5,2021-01-14 18:06:03,skyliana sophia,False,fabulous-daily-routine-planner,1203637303,
"Waste of money, almost unusable","Barely functioning , hard to use, alarms don’t work, completely unintuitive user interface. Total crap and a complete waste of money.",1,2020-12-05 20:56:09,lrders always wrong,False,fabulous-daily-routine-planner,1203637303,"{'id': 19590162, 'body': ""We're sorry to hear about your experience with the alarms and navigation. If possible, we'd like to learn more. We can be reached by sending feedback from in-app (Tap the Person Icon, then Help and Feedback) we'd be happy to investigate and assist"", 'modified': '2020-12-07T12:23:25Z'}"
A needed positive voice.,This app grows with time. Growing you with it.,5,2020-11-23 15:55:47,Lilkitkatd,False,fabulous-daily-routine-planner,1203637303,
Jenc242,Small habits that create lasting change,5,2020-09-12 15:52:10,jenc242,False,fabulous-daily-routine-planner,1203637303,
Excellent app!,Life changing. You gotta give it a shot.,5,2020-08-12 03:38:34,willmeditates,False,fabulous-daily-routine-planner,1203637303,
Third Day - Great Habit Forming Program,Recommend trying it.,5,2020-07-28 22:41:32,J-Suter,False,fabulous-daily-routine-planner,1203637303,
Great app.,Really helped me take back control of my life. No Lie!,5,2020-07-23 03:31:55,OaklandAthletics293,False,fabulous-daily-routine-planner,1203637303,
Rating,It’s a great app overall,5,2020-07-18 21:40:52,h4harmm,False,fabulous-daily-routine-planner,1203637303,
So far so good,Just in the first week but so far so good,5,2020-07-11 12:23:40,gratefulladybird,False,fabulous-daily-routine-planner,1203637303,
Very Helpful,I love the launch tab and the routines!,5,2020-06-20 12:58:38,sunshine.🌻,False,fabulous-daily-routine-planner,1203637303,
Great app,Great for keeping you on track,5,2020-06-13 12:11:06,RodFod,False,fabulous-daily-routine-planner,1203637303,
Positive,Enjoying The Fabulous App. Great for forming positive habits one small step at a time.,5,2020-06-01 10:54:29,poso143,False,fabulous-daily-routine-planner,1203637303,
It really is Fabulous!,Great app! Thoughtful and encouraging. Gentle reminders. Learn to celebrate yourself. Easy to use.,5,2020-05-06 13:40:53,Lasha_Locs,False,fabulous-daily-routine-planner,1203637303,
Looking good,Just started looks very interesting... enjoyed it so far!,4,2020-05-26 14:32:19,Payulo5,False,fabulous-daily-routine-planner,1203637303,
Bummer.,"I really wanted to like this app, but it was confusing and frustrating to use.  I cancelled within the trial period, but was still charged for a years subscription.",1,2020-05-11 22:49:59,Brenna Collins,False,fabulous-daily-routine-planner,1203637303,"{'id': 15395743, 'body': ""Hi\xa0there, we're very sorry to hear about your experience. We're constantly working to improve Fabulous to make it more user friendly. If we're able to assist you with anything, then you can reach us by completing the form via hello@thefabulous.co and we'd be happy to help!"", 'modified': '2020-05-18T15:11:27Z'}"
Rad // Fabulous,One of my favorite apps in my phone!,5,2020-04-08 06:53:10,Kim.paolaa,False,fabulous-daily-routine-planner,1203637303,
Mixed feelings,I downloaded the app and loved it but was charged the $50 fee on my 5th day which caused my account to be overdrawn and costed me a $35 overdraft fee. App was designed to alleviate stress and ended up causing me more,2,2020-02-22 15:32:11,white knight rises,False,fabulous-daily-routine-planner,1203637303,"{'id': 14172835, 'body': ""Hi\xa0there, we're sorry to hear this. If you haven't done so already, please reach out to us by completing the form via hello@thefabulous.co or by sending feedback from in-app (Tap the Person Icon, Help & Feedback)"", 'modified': '2020-03-23T02:17:28Z'}"
Great but....,I love this app! I just wish I could pay monthly instead of $50 up front. 😩,3,2020-01-06 12:53:19,JustARegMeg,False,fabulous-daily-routine-planner,1203637303,
Highly Engaging,A lot going on at first. Still learning but really like the path I’m on.,4,2020-01-01 02:16:16,Mike-Omaha,False,fabulous-daily-routine-planner,1203637303,
Great so far,"Good content, good information",5,2021-05-05 20:25:42,sarkir1909,False,fabulous-daily-routine-planner,1203637303,
Didn’t know what to expect,So far all is good😊,4,2021-05-30 14:45:40,jersey beeotch,False,fabulous-daily-routine-planner,1203637303,
Worth it,"Love this app a ton! Between this & app Calm, you’re covered!",5,2021-04-29 12:07:41,LHipp88,False,fabulous-daily-routine-planner,1203637303,
Love it,I love this app it really heroes me keep on a schedule of self care,5,2021-03-29 06:37:39,lolivd23,False,fabulous-daily-routine-planner,1203637303,
Works great,Really helpful in getting oneself motivated,5,2021-03-27 22:07:27,Workingit2021,False,fabulous-daily-routine-planner,1203637303,
Love fabulous!,This app has helped me establish fantastic habits that are contributing to my health and happiness! Love it!,5,2021-03-10 13:25:13,Scorchinas,False,fabulous-daily-routine-planner,1203637303,
LOVE THIS APP!,i just started using this app and it helps me so much,5,2021-02-04 17:07:43,ⒿⓄⓊⓇⓃⒺⓎ _ⓉⒽⒺ ⓄⓃⓁⓎ ⓄⓃⒺ,False,fabulous-daily-routine-planner,1203637303,
Love the app,Keep me alert of the things I need to do to be healthy.,4,2021-03-03 02:25:14,Pawuutagalkegoqoeuh,False,fabulous-daily-routine-planner,1203637303,
