review,userName,title,date,isEdited,rating,app_name,app_id,developerResponse
Broad selection of topics very useful tool in everyday life.,angie rome,Quality meditation,2021-01-13 18:02:44,False,5,headspace-meditation-sleep,493145008,
Helped me feel less panicked,ItalyBread,Very relaxing,2021-05-28 06:38:40,False,5,headspace-meditation-sleep,493145008,
"Currently there’s a bug that won’t allow me to listen to the meditation of the day. It has been going on for weeks. Otherwise, the app is great.",K. Barclay,Bug,2021-06-23 20:19:34,False,2,headspace-meditation-sleep,493145008,"{'id': 23575299, 'body': ""Sorry about the trouble with the app, we suggest a quick reinstall to help with this. If that doesn't work, please send us a note to help@headspace.com so we can further assist. "", 'modified': '2021-06-24T23:47:46Z'}"
"It’s okay, I just hate the fact that every single “sleep cast” sound is for “vip” or “premium” i want to listen to it freely. And the actually free sleep cast ones are absurd. Don’t get this if you don’t wanna waste money.",hElLoOOoO00000hhh,$$$,2021-06-04 04:06:17,False,2,headspace-meditation-sleep,493145008,
This app ( Andy) has helped me more than I can ever say! I love it and use it daily.,Blessedmomgma,Headspace,2021-05-24 07:08:30,False,5,headspace-meditation-sleep,493145008,
I use it everyday and what a wonderful tool to help with my meditation.,MathewThomas,Best app,2021-05-18 19:06:11,False,5,headspace-meditation-sleep,493145008,
I’m a kid and I love this app I downloaded this app because I have a very difficult time going to sleep and this app is THEEE BEESSSTT I HIGHLY RECOMMEND 😁🙋‍♀️,welp i guess,MOST HELPFUL APP EVER 😁🙋‍♀️,2021-05-07 06:00:56,False,5,headspace-meditation-sleep,493145008,
"I have had a subscription to this app for a very long time. I first started using it for sleep.  I could never fall asleep... I would toss and turn for hrs, sometimes all night and not even get a min of sleep. This was extremely frustrating and it was affecting many aspects of my life in a negative way.  I have chronic back pain, and I could never get comfortable, so I thought about this pain all night. My mind racing, knowing that I had work in the morning and I was just miserable.  So, I started using the wind downs.  I incorporated that with a beginners course on meditation.  After some time and practice, I was beginning to see real improvement.  Then I added the sleep stories, I didn’t think they would work at first, because I believed that the story would have me too focused on the story and not fall asleep. Again, after a week or two, I was falling asleep before the story ended.  Then I did the pain course...to help me understand my relationship with pain.  It did wonders. Over months I was dedicating at least one time a day to meditation.  I also have anxiety, and have been working on that.  But there is so much more on this app. Yoga, healthy eating, music, and a lot of helpful info and meditations.  I have tried other apps while using this one. Some were pretty good and some just weren’t for me. This app is honestly an app I can’t live without.  I love it!  I am living a healthier lifestyle and also sleeping so much better. I recommend this app to ANYONE & everyone.  They add new courses and different aspects to it all the time.  I will NEVER cancel this app.  I have begun to look at life different. My mood is more positive, I am focusing more, and I encourage anyone looking for a place to start a meditation journey to start with this app.  There’s so much information and I can’t go a day without it.  It’s the best out there!",Irisherin95,Headspace is my favorite app !,2021-04-15 08:08:47,False,5,headspace-meditation-sleep,493145008,
Always something new. Continuously engaging.,sbljhg,Favorite app,2021-02-23 14:40:54,False,5,headspace-meditation-sleep,493145008,
It’s my first time using this app and I don’t know what to do but it is kind of relaxing.I am tired so many it’s just me that is making me sleep .,matt5183,It’s ok,2021-03-15 03:14:15,False,3,headspace-meditation-sleep,493145008,
Its really goo's but it always asking for money to unlock it٫ its really annoying when im or somebody is trying to listen to rain but it asks for a membership! this app is great but too much.,Shale31,Good but greedy,2021-03-01 04:43:31,False,2,headspace-meditation-sleep,493145008,
The greatest app you can have on your phone.,Collin5005,Awesome,2021-02-14 17:40:03,False,5,headspace-meditation-sleep,493145008,
This app eases into meditations and is a great place to start. And even stay:),Todd from Indiana.,Great start and covers the foundations.,2021-02-11 15:56:17,False,5,headspace-meditation-sleep,493145008,
Helpful app! Immediately felt better,magister_16,Helps me calm my mind!,2021-02-10 02:40:22,False,5,headspace-meditation-sleep,493145008,
"Tried calm for a year, first month in and I love headspace so much more!",CrayolaOne,Top amongst meditation apps.,2021-02-04 14:01:51,False,5,headspace-meditation-sleep,493145008,
"Headspace has given me more than I can say....calm, strength, improved health.",JenJoK,Life saving 💕,2021-01-23 14:51:59,False,5,headspace-meditation-sleep,493145008,
So much more helpful than I even imagined. DEFINITELY worth the cost!,awyeahyellow,Headspace rocks,2021-06-24 14:40:46,False,5,headspace-meditation-sleep,493145008,
The guided meditations are rushed. I don’t like any of the coaches. Seems like they are focused on quick 2 minute meditations during a workday. The app has limited features.,MattBinTX,Coaches seem rushed. App is too basic.,2021-06-27 05:40:53,False,2,headspace-meditation-sleep,493145008,
This app literally changed my life thank you,athraammar,Prefect app,2021-06-24 14:15:26,False,5,headspace-meditation-sleep,493145008,
I like the fact that the meditation is less guided.,avanave,Meditation,2021-05-29 05:05:05,False,5,headspace-meditation-sleep,493145008,
My teacher introduced this to me! I love it especially when I go to sleep!!:)❤️so good!,2019 nicknamegkg,AMAZING!!,2021-05-10 02:58:43,False,5,headspace-meditation-sleep,493145008,
Needs more mom related options,637-8/7382,Love it,2021-02-12 03:48:03,False,5,headspace-meditation-sleep,493145008,
"It is an awesome app for as I am a child I can not go to sleep and I have tried some stuff on here and still Can’t go to sleep so I gave it a 3 star rating 

Love 💕 Bella",SamVillarreal,Review,2021-02-24 05:33:03,False,3,headspace-meditation-sleep,493145008,
I love headspace but I can’t use my app today- even restarting my phone doesn’t change anything I just keep getting the message “internal server error”,Georgi017,Internal server error,2021-02-14 04:51:03,False,2,headspace-meditation-sleep,493145008,"{'id': 21073974, 'body': 'Sorry to hear about the trouble with the app! Please send us an email to help@headspace.com so we can help you out.', 'modified': '2021-02-15T19:53:40Z'}"
i can't thank headspace and the entire team enough for allowing me to channel my inner mindfulness. to create real lasting peace with my head and the variety of things in it. thank you headspace,All Day Sea,mindfulness changed everything around me in a positive way,2021-01-12 15:38:06,False,5,headspace-meditation-sleep,493145008,
"I love the app, but many meditation courses only have two narrators, some only have one male narrator! Please have Dora narrate more courses and add more women’s voices. As a woc, I feel safer with woc narrators.",Menggmeng,Please have more diverse voices!,2021-02-08 22:19:42,False,3,headspace-meditation-sleep,493145008,"{'id': 20985460, 'body': ""Thank you for your feedback regarding the voices we offer, we'll pass this along to our team! If you have you have any other questions/ suggestions, please email our team at help@headspace.com. "", 'modified': '2021-02-10T23:29:24Z'}"
I started meditating yesterday and I’ve already won a game of Pac-Man 99.,PowerVegan,Meditation Works,2021-05-10 02:38:27,False,5,headspace-meditation-sleep,493145008,
I love this app in the first session it was soooo calming and relaxing I definitely recommend😊,🥰avacakes🥰,Great app!!,2021-04-27 15:37:58,False,5,headspace-meditation-sleep,493145008,
(So i can use this app with magic keyboard) Right now it can only operate in portrait mode.,Rmzucker,Please add landscape mode for iPad!,2021-04-28 14:02:44,False,4,headspace-meditation-sleep,493145008,
"Finally able to meditate in a productive, consistent way!",shayroos_lady,Best decision I ever made!,2021-02-07 18:52:17,False,5,headspace-meditation-sleep,493145008,
"My son bought me Headspace for my birthday 🥳 last year after I had talked with him about a perceived crisis I was having. My son is 38, I am 68 and we are very close. He said “do you meditate?” I thought then said “well no I wouldn’t know where to start.” When my birthday rolled around he told me he purchased a year of Headspace so I could learn to meditate. That is the most thoughtful gift 🎁 I have ever received. I was feeling like I was having a meltdown starting on the inside, so I started the impermanence process. My day starts better with the little bit of time I devote to myself. There are many issues I am working on and the more I examine the list in Headspace I see they have a session for each issue. I am certainly on a journey that is aiding me with the tools and skills to manage issues better. I use to have a difficult time getting to sleep and now I put on Rainday Antiques to help me sleep and I have yet to hear it to the end... I am sleeping very well. With the discipline of having the breathing to center me and give me a moment or two to get a perspective rather than react I feel much more in control. I am so not there yet (where ever there is 😂) and I feel that Headspace will always have a session for me on this wonderful journey my son gifted me.  After a bit of Headspace I feel able to meet my day with the idea every day is a journey of something different and exciting to explore. I thank Headspace for being a wonderful part of my life’s journey.",Fatima 💜,I never really knew how to meditate ‼️,2021-02-04 16:07:51,False,5,headspace-meditation-sleep,493145008,
Has great exercises and other features,zizzix,Very nice app,2021-01-29 01:26:43,False,5,headspace-meditation-sleep,493145008,
Best use of my phone every day,invz27,Best use of my iPhone,2021-01-23 10:55:32,False,5,headspace-meditation-sleep,493145008,
The programs fit me like a “t.” It is a good friend who is always there.,natevster,Meditations,2021-01-19 18:11:18,False,5,headspace-meditation-sleep,493145008,
Headspace has changed my life,cmartinis,Headspace has changed my life.,2021-01-19 13:00:47,False,5,headspace-meditation-sleep,493145008,
