title,userName,date,review,rating,isEdited,app_name,app_id,developerResponse
Money Scam,KatMannia,2021-05-10 15:52:12,"The new update basically requires you to pay for the subscription. They should just state that up front. As a broke college student, I can’t afford it. Will definitely be deleting the app now. Thanks a lot, Insight Timer.",1,False,insight-timer-meditation-app,337472899,"{'id': 22992687, 'body': ""Hi KatMannia, \nYou don't need a subscription to listen to our library of over 90,000 meditation and music tracks, our Live meditations and Yoga classes or to enjoy and participate in our wonderful community via Circles. The subscription is for our multi day courses, our advanced audio player and being able to download and listen offline. We want everyone to be able to take in the world of wellness and meditation no matter you financial situation. "", 'modified': '2021-05-25T06:59:01Z'}"
Insight,Alfys pizza,2021-03-11 15:01:00,It helps me sleep and with other things. The music is peaceful and dreamy. It’s a great app.,5,False,insight-timer-meditation-app,337472899,
Best meditation app,MDPC,2021-02-18 02:57:00,"Offers many choices of meditations, timings and topics. The best app I have ever used.",5,False,insight-timer-meditation-app,337472899,
Relaxing,flamongo461,2021-02-14 01:25:03,I enjoyed the soft sounds that provided background for my meditation. It helped me relieve tension and anxiety.,5,False,insight-timer-meditation-app,337472899,
Great Meditation App,The OriginalRocksie,2021-01-31 13:54:08,"Highly recommend!  I am a beginner, and I’m already feeling the benefits!",5,False,insight-timer-meditation-app,337472899,
Good app,ItsChauni2;7,2021-01-15 15:31:09,Super helpful meditations & guided affirmations. A lot of things cost on the app is the only reason 4 stars given,4,False,insight-timer-meditation-app,337472899,
Not a guided meditation,Bruno Apple Store Account,2020-12-27 15:15:36,Loved the silent meditation part with the mantra. Too much talk for me in the beginning. Will listen again fir sure,4,True,insight-timer-meditation-app,337472899,"{'id': 6064291, 'body': 'Hi Bruno - It seems that your review was perhaps meant for a guided meditation, not the App. If this is the case, we would greatly appreciate it if you could reconsider your review. Many thanks.', 'modified': '2018-11-22T22:03:02Z'}"
Simple,Yoginijane,2020-12-12 12:09:00,Recognising what clear abundance offers you as a human in relation to the universe,5,False,insight-timer-meditation-app,337472899,
Amazing app,loriotr,2020-10-15 14:04:46,This is an amazing app with so many awesome meditations. I highly recommend!!,5,False,insight-timer-meditation-app,337472899,
Disappointed,Jenant28,2020-11-27 03:40:49,The things I love I can no longer find. This app becomes more convoluted by the day. Simplicity is dead.,3,False,insight-timer-meditation-app,337472899,
Relaxing and comforting,aimpixie,2020-11-12 17:58:55,It was so nice having a pet with us. The recording was a bit too soft. Otherwise great!,4,False,insight-timer-meditation-app,337472899,
Life Changing,rscott222,2020-10-10 15:12:05,Great way to track your meditation.,5,False,insight-timer-meditation-app,337472899,
Peace and Happiness,nikewilde,2020-09-30 20:39:18,Helped focus my life and provided me with free tools to feel whole and happy,5,False,insight-timer-meditation-app,337472899,
Best and most important App on the planet,Id Agitu,2020-09-10 15:46:14,I can’t live without this app. Beyond grateful.,5,False,insight-timer-meditation-app,337472899,
Meditation Timer Bell Not Working!,LostListeber2020,2020-08-19 11:04:28,What gives? I use this app for clients.,5,False,insight-timer-meditation-app,337472899,
Love it!,Sam22Holmes,2020-06-08 13:21:10,Best resource I’ve found to bring peace since my journal.,5,False,insight-timer-meditation-app,337472899,
Great variety with overwhelming number of options,sbh246,2020-06-29 07:38:01,Variety and volume are its strength and weakness,4,False,insight-timer-meditation-app,337472899,
Great for your mind and creating a new habit,Carmen Mcbo,2020-06-03 14:41:34,Thank you,5,False,insight-timer-meditation-app,337472899,
Easy to use,Problemsolvergene,2020-04-15 14:25:46,Great app. Simple to use and love the soft alarms that don’t jar me out of my meditation.,5,False,insight-timer-meditation-app,337472899,
Inefficient website,Ahtmen,2020-04-17 04:51:55,Very disappointing. It takes so much scrolling to find the class you were taking that you need an extra meditation to make up for the aggravation.,1,False,insight-timer-meditation-app,337472899,
A great app!,lingua203,2020-03-04 11:10:36,Reliable and useful to have around!,5,False,insight-timer-meditation-app,337472899,
It’s hard to find stuff,whompus xyz,2020-03-17 10:48:39,"Can’t figure out how to search effectively or how to save the meditations I like. Good content, though.",3,False,insight-timer-meditation-app,337472899,
So amazing!,GzMom718,2021-03-20 15:58:29,This is so amazing to be a free app! It has helped me tremendously on my journey and help me learn the art of meditation.,5,False,insight-timer-meditation-app,337472899,
I love this app!,mermaid 349,2021-03-13 16:18:50,"Easy to use, tons of variety and very beneficial.",5,False,insight-timer-meditation-app,337472899,
Beginner,5southT,2021-03-02 22:08:03,This meditation session was really good. I really responded well during session.,5,False,insight-timer-meditation-app,337472899,
Varied offerings,Alma Bright,2021-01-31 06:53:59,Lots of choices and fun to explore. I use it all the time.,5,False,insight-timer-meditation-app,337472899,
Invitation,Marygold13,2021-01-25 14:30:48,Insight Timer is always there in the background inviting me to go deeper on my spiritual journey toward grace.  A wealth of inspiration! 🙏🏻,5,False,insight-timer-meditation-app,337472899,
Pacifier,Neilanator,2020-11-06 14:50:51,"No matter where my mind is, listening to Meg James allows me achieve calm.",5,False,insight-timer-meditation-app,337472899,
Best Find Ever,Gorditadeoro,2020-11-03 10:08:35,This has been the best gift to myself. A true self-discovery to finding inner peace.,5,False,insight-timer-meditation-app,337472899,
THE BEST!,KathySpFR,2020-10-21 02:26:52,My favorite App in the whole wide word. Amazing teachers of various styles accessible for free/donation based.,5,False,insight-timer-meditation-app,337472899,
Your app isn’t loading anything,Will...hope...love,2020-11-02 17:21:18,In recent weeks every time  I’ve gone to use the app I get error messages and a “Reload” screen with the reload button not active.,1,False,insight-timer-meditation-app,337472899,
Fantastic,Ambrockk,2020-10-01 15:56:31,Love this app! Love that it’s free and provides accessibility to all demographics and all countries. This is how mindfulness should be.,5,False,insight-timer-meditation-app,337472899,
Insight timer,Lavender today,2020-08-12 14:50:47,I love insight over everyday I listen to a bedtime story and I fall asleep,5,False,insight-timer-meditation-app,337472899,
Calm the storm inside,Rosie A. :0),2020-07-05 14:28:53,"This is a very helpful way to start my day relaxed, and calm my inner thoughts🙏🏼💖",5,False,insight-timer-meditation-app,337472899,
Inconsistency in app,LSUEJTJBJ,2020-07-24 11:43:16,What the hell is wrong with the app the past week or two? This “something went wrong” pages needs to be fixed,2,False,insight-timer-meditation-app,337472899,
Insite timer,Christyrunner,2020-06-22 06:54:40,You’ll get so much out of this!,5,False,insight-timer-meditation-app,337472899,
Excellent resource!,Kristiemhanke,2020-04-13 18:15:37,I have been so pleased with the variety of redources,5,False,insight-timer-meditation-app,337472899,
Meditation,qedb vwr,2020-04-07 03:15:12,This has impacted my recovery more then any thing else religious or bound by man made idols.,5,False,insight-timer-meditation-app,337472899,
Don’t Do The Trial - you will get charged.,Like_Jimmy,2020-03-17 01:39:15,Always loved this app! Best of the bunch!,5,True,insight-timer-meditation-app,337472899,"{'id': 10116438, 'body': ""Hi Like_Jimmy - We email you 24 hours before the free trial ends, to remind you if you wish to cancel or continue. All transactions are done via Apple, so if you wish for a refund, you'll need to enquire with Apple. You can contact our support team at help@insight.co (not .com) Many thanks. "", 'modified': '2019-08-12T03:19:28Z'}"
Simply the best,AwakenGrace,2020-01-08 15:04:33,I love this app. I recommend it every one I know!,5,False,insight-timer-meditation-app,337472899,
Simple but elegant,MPulse68,2021-05-31 21:13:50,"Found this app> sudden awakening, continue to develop>gradual cultivation",5,False,insight-timer-meditation-app,337472899,
Connections,andynamaste,2021-04-08 10:28:10,"Namaste. Is so affirming connecting with many 1,000’s of fellow mediator’s all around the world. Peace!",5,False,insight-timer-meditation-app,337472899,
I believe!!,Hyfb8,2021-02-04 20:46:21,I honestly pray every day for the Microsoft Windows app version!!,5,False,insight-timer-meditation-app,337472899,
Compassion meditation,nancijoy,2021-01-17 21:39:51,A sweet and “easeful” way to grow compassion for ones self and for others,5,False,insight-timer-meditation-app,337472899,
Best app ever!!!,MoreTide,2020-10-17 15:19:35,Amazing app. I deeply appreciate the opportunities it provides me to connect and improve my meditation.,5,False,insight-timer-meditation-app,337472899,
Helpful,omgitsberee,2020-10-13 18:00:38,Just try it out,5,False,insight-timer-meditation-app,337472899,
5 minute reboot,Rio Jake,2020-09-14 11:04:34,"Excellent.  Best 5 minute meditation that I have ever experienced.  Thank you.  
Richard",5,False,insight-timer-meditation-app,337472899,
Rating,olivia01h,2020-08-17 20:26:44,"Thank you insight timer for being apart of my spiritual, and mental growth journey",5,False,insight-timer-meditation-app,337472899,
Love love love this app,heehejsde,2020-07-16 08:49:19,This app is main way I can fall asleep on many nights. Mary Maddux is the best.,5,False,insight-timer-meditation-app,337472899,
Great app.,Peter from Maine,2020-07-14 15:34:29,Great options by amount of time... And beautiful varied content.,5,False,insight-timer-meditation-app,337472899,
Excellent,KatieLCSW,2020-07-07 05:17:35,Highly recommend this app!  Thousands of free meditations on every topic.,5,False,insight-timer-meditation-app,337472899,
Omg 🤩awesome,#nice207,2020-05-21 03:43:28,"Omg this is  🤩awesome 
 
  If people ask me the best decision I’ve ever made my answer would be buying this app 
         🙂🙏🏿",5,False,insight-timer-meditation-app,337472899,
Bell noises on timed meditation never end,Charlie Burnett,2020-06-27 22:54:06,"The bell noises in the times meditation that ring at the start never actually stop. 

They get quieter and quieter infinitely. This make the ending bell audio file never play so you don’t know when it’s done. 

Fix this please!",1,False,insight-timer-meditation-app,337472899,
