isEdited,date,title,rating,userName,review,app_name,app_id,developerResponse
False,2021-01-18 07:59:41,best travel stories,5,leelee0810,"more for adults and i have extreme insomnia but i’ve using Slumber for a year and i take it everywhere!,!,,",slumber-fall-asleep-insomnia,1109543953,
False,2020-09-12 01:41:38,Awesome app,5,DizzyRizzy,Best app for falling asleep helps me every night I have sleep insomnia and I fall asleep before the end of every story definitely get this,slumber-fall-asleep-insomnia,1109543953,
False,2020-08-04 13:59:00,Amazing!,5,Kvet00,"My mind sometimes races before bed, making sleep nearly impossible. This app helps me focus, breathe and relax. I wake up refreshed. Love it!",slumber-fall-asleep-insomnia,1109543953,
False,2020-03-13 12:03:10,Right to sleep,5,kjcrowley,I love the slumber app.  They have chosen the perfect voices to provide a calm soothing method to fall asleep.  I do wish they would provide more free stories though.,slumber-fall-asleep-insomnia,1109543953,
False,2020-04-22 00:42:47,Love it!,4,froggy7741,"If there were more free stories or updated free stories that would be awesome. I love this app and it’s absolutely fantastic and it really does help me fall asleep and pretty quick too. 
Add more free stories plz!!!!",slumber-fall-asleep-insomnia,1109543953,
False,2021-02-10 12:06:25,What I think of slumber,5,ringsaroundsaturn,If you do nothing have this app you are crazy it works wonders thank you slumber,slumber-fall-asleep-insomnia,1109543953,
False,2021-01-04 16:12:13,The meditations are great!,5,Millieways42,"There is a premium option, but there’s also a lot of good stuff that you get for free. The meditations are my favorite!",slumber-fall-asleep-insomnia,1109543953,
False,2020-12-31 12:49:59,Sleep,5,ginolover,This app has helped me go to sleep on nights that had been difficult to sleep for me.,slumber-fall-asleep-insomnia,1109543953,
False,2020-06-03 04:35:02,This isn’t going to be a detailed review,5,Asri3l_,"So, I’m not good at writing these. This app, very good. A variety of sounds and stories. I use it every night, it’s good",slumber-fall-asleep-insomnia,1109543953,
False,2020-03-17 11:50:37,Awesome!,5,QuinnK;),This app really helps. You just have to listen to the person speaking and do what they tell you on how to relax. It works!,slumber-fall-asleep-insomnia,1109543953,
False,2020-01-09 14:58:38,Great job,5,crazyshortypotato,This app always gets me to sleep on time I have really bad anxiety so I needed this I always dream about adventures that they read to me,slumber-fall-asleep-insomnia,1109543953,
False,2020-01-04 10:10:53,Sleep stories,5,Cc13002,"Great sleep stories, I love the flexibility in the app to choose background sounds. Always puts my to sleep.",slumber-fall-asleep-insomnia,1109543953,
False,2020-02-22 13:17:20,"Great App, Works Like A Charm",5,Justolien,Very cool app which actually helps me meditate into a deep sleep. Can listen to these stories over and over again.,slumber-fall-asleep-insomnia,1109543953,
False,2020-04-26 19:29:53,Great! But you have to pay.,4,Amelia Robert,Most of the ones on the app you have to pay for but they do have a good selection of free ones.,slumber-fall-asleep-insomnia,1109543953,
False,2020-04-16 03:22:00,Expensive to use,1,Polnick,"Free to download, snore one time on any page and it costs. Don’t waste your time. Not even any examples to see if you want to invest the extortion this app has. Annual subscription, tap a page and the annual offer appears, pay $40 for a year. Tap another same thing. Deleted after discerning what a con this “FREE” app is.",slumber-fall-asleep-insomnia,1109543953,"{'id': 14791738, 'body': 'The app currently has 17 free episodes to try out.  Scroll down to the bottom of the Home screen to Popular Episodes or got o Library/Episodes and filer by FREE.\n', 'modified': '2020-04-20T17:11:56Z'}"
False,2020-01-17 11:42:01,Update,4,Beth10456,I absolutely love this app but since the latest update it no longer works once my phone locks.,slumber-fall-asleep-insomnia,1109543953,"{'id': 13210543, 'body': 'Hi Beth10456, This should be fixed now in version 2.8.2.  Can you please update the app and let me know if it works better now.  You can email me at support@slumber.fm', 'modified': '2020-01-30T22:50:19Z'}"
False,2021-03-14 14:32:56,I like it!!!,5,blindgirl 101,I love it. The voices are relaxing. Never tried to go to sleep with it yet but it reduces my anxiety. It's perfectly accessible for blind people. I like it.,slumber-fall-asleep-insomnia,1109543953,
False,2021-02-05 02:15:18,Stories help shut your brain off!,5,Jess in Ohio,Love this app so far- helps take my brain off work :),slumber-fall-asleep-insomnia,1109543953,
False,2020-12-13 13:43:34,Amazing!,5,Pineapplegrl6,Wonderful app full of beautiful stories and sounds!  It always helps me fall asleep quickly!,slumber-fall-asleep-insomnia,1109543953,
False,2020-06-09 04:45:58,Life Changing App,5,BARBARELLA623,By far the best money I’ve ever spent on an app. This puts me to sleep and if I wake......will get me BACK to sleep in no time. Total game changer. Good for my sanity and my health.,slumber-fall-asleep-insomnia,1109543953,
False,2020-05-17 04:06:31,So happy,5,UnicornDrive,"I fall asleep faster and stay sleeping through the night with this app.

Very grateful to have found it!",slumber-fall-asleep-insomnia,1109543953,
False,2020-01-14 06:11:06,Awesome Program!,5,LovingYL!,The only program that actually worked for me!,slumber-fall-asleep-insomnia,1109543953,
False,2020-01-17 13:27:30,Used to love this,3,OMG_WTF,But since this last update my app shuts off after 3 minutes regardless of which story I select.  This app is far from cheap and now it’s useless. Please fix that app.,slumber-fall-asleep-insomnia,1109543953,"{'id': 13210530, 'body': 'Hi OMG_WTF, This should be fixed now in version 2.8.2.  Can you please update the app and let me know if it works better now.  You can email me at support@slumber.fm', 'modified': '2020-01-30T22:49:56Z'}"
False,2021-06-07 01:53:12,Wonderful,5,port huron 10th street,Just got on this and I have lifetime insomnia. It seems to help a lot already! Thank you.,slumber-fall-asleep-insomnia,1109543953,
False,2020-05-04 05:14:52,I’m hooked,5,msclaus18,"The stories are wonderful, the variety is great, I’ve never slept better. Keep up the good work.",slumber-fall-asleep-insomnia,1109543953,
False,2020-04-10 15:31:07,Why this sleeping app is the best!,5,jgjkznl,This app helps me go to sleep when I am not even tired and hyper. Thank you for helping people sleep!,slumber-fall-asleep-insomnia,1109543953,
False,2020-03-29 17:23:37,Great app!,5,oreoic3cream,It always help me go to sleep! The stories are interesting but I never get to find out the end 😂,slumber-fall-asleep-insomnia,1109543953,
False,2020-01-13 07:08:42,Great app if u don’t get bored of the same thing quickly.,5,oodone,They add new stories. But not for free. only with premium.,slumber-fall-asleep-insomnia,1109543953,
False,2020-01-04 05:25:58,Awesome,5,livy55555,I listen to it every night and it really helps lower my anxiety and helps me fall asleep fast! I definitely rate it five stars.,slumber-fall-asleep-insomnia,1109543953,
False,2021-01-27 04:52:26,The best,5,plplokqwertasdbscqjqjdgqq,"My favorite app. I’ve tried many, this one is perfect and for children too.",slumber-fall-asleep-insomnia,1109543953,
False,2021-01-12 04:33:28,Sleep Aid,5,bettyozzie,Tried and true. Works every night. Even helps me fall back to sleep.,slumber-fall-asleep-insomnia,1109543953,
False,2020-12-02 01:52:31,Slumber is great,5,alisardar,Its the best app but my recommendation is please add more episodes which is longer than 1 hour,slumber-fall-asleep-insomnia,1109543953,
False,2020-07-25 01:43:54,Review,5,snookmis,Very awesome. I can not sleep but after using this i fall asleep every night within a hour. Its awesome,slumber-fall-asleep-insomnia,1109543953,
False,2020-04-02 09:02:14,Insomnia,5,nite nite zzz,This app works every night for me.  I’m sleeping before it ends.  Give it a shot - what do you got to lose,slumber-fall-asleep-insomnia,1109543953,
False,2020-03-28 19:45:26,Love the adjustable Sounds,5,dream2020traveler,With each story I can adjust sound machine soothing sounds in addition to the story.  I like the crackling fire.,slumber-fall-asleep-insomnia,1109543953,
False,2020-11-21 12:08:28,Best App Ever!,5,Dogfish05,"If you have trouble falling asleep, get this app. You will love yourself for finding it and slumber will be yours when you need it.",slumber-fall-asleep-insomnia,1109543953,
False,2020-06-15 19:47:34,Sleeper car is my go-to.  Works 100% of the time. Love,5,mimiosu,I love this app. I pass out with ease after years of insomnia.,slumber-fall-asleep-insomnia,1109543953,
False,2021-02-27 21:41:13,Slumber is a gem,5,KatiaSJ,Always helps me get back to sleep at 2 am.  Many wonderful soft voiced narrators and hypnotic music help soothe my awake brain,slumber-fall-asleep-insomnia,1109543953,
False,2020-12-23 05:58:36,This is a good app,5,Cupcakequeen0402,It is good it helped me with my sleep problem I recommend it if you have trouble sleeping,slumber-fall-asleep-insomnia,1109543953,
False,2021-02-12 00:39:50,Too expensive,3,VolumeBust,"Yes, the content is good, although I’ve landed on my favorite, so I’m paying monthly for a single meditation. And yeah, this service costs far more tha it’s worth. Might bail. Wish I could figure out how to d/l my fave.",slumber-fall-asleep-insomnia,1109543953,
False,2020-11-08 15:06:37,🤩GET THIS APP🤩,5,honeybun102,"well I haven’t got to sleep all week so I downloaded this app and a fell asleep very fast so you should definitely get this app .

I HOPE YOU YOU LIKE THE. APP!!!!!!🙂",slumber-fall-asleep-insomnia,1109543953,
False,2020-01-03 17:08:54,Slumber,5,erica1erica2erica3,Slumber is a amazing app. It helps me fall asleep in seconds. And it could help you to. All I had to do was get in a comfortable spot. And I was off to dream land.,slumber-fall-asleep-insomnia,1109543953,
False,2021-07-01 20:42:52,Helps a lot.,5,Dickherdownhard,I have anxiety. This helps me keep my mind on the story rather then life’s problems.,slumber-fall-asleep-insomnia,1109543953,
False,2021-06-01 04:43:51,This Is Incredible!🥰,5,boggerbear,It was 12:00 AM and I couldn’t fall asleep! That’s when I found slumber! My favorite story is The Rainy Day Bakery! Download slumber for free! It’s awesome!🥰💖💕🥳🥺😇🤩😜,slumber-fall-asleep-insomnia,1109543953,
False,2021-04-09 15:43:00,Slumber,5,EnjoyJohn,"Excellent stories to help you sleep. I like having the NEW stories rather than more meditations. Thanks, EnjoyJohn!",slumber-fall-asleep-insomnia,1109543953,
False,2020-08-15 11:24:32,Excellent,5,Beware of Doug,I am a psychologist and I recommend Slumber to anyone having sleep issues.,slumber-fall-asleep-insomnia,1109543953,
False,2020-06-17 06:47:32,Most used app,5,NStix,The favourite part of my nighttime routine! Can’t go without Slumber. Absolutely recommend.,slumber-fall-asleep-insomnia,1109543953,
