date,isEdited,userName,rating,review,title,app_name,app_id,developerResponse
2020-10-30 02:25:33,True,LovleyCow,5,Thank you this app is great I love it my favorite stories are the fairytales! Would love it if you would make more free fairytales! I love this app so much. Really helps with my tinnitus. 🥳❤️❤️,Thanks so much,slumber-fall-asleep-insomnia,1109543953,"{'id': 18790176, 'body': ""We've just released an update to try and fix the music playing for longer than it should.  Also, there used to be a bug with iOS's built in alarm clock that has since been fixed.  Can you try upgrading your phone to the latest iOS version?  Please email me at support@slumber.fm if you still have issues with the music and your alarm clock.  P.S.  I'm glad it helps you sleep so well but also am sorry it made you sleep in."", 'modified': '2020-10-29T21:30:52Z'}"
2020-10-04 23:53:18,False,CatKitty38,5,I have had this app for 3 days and my schedule for sleep has been so well! I love this app and really hope you try it,This is a pretty good app!,slumber-fall-asleep-insomnia,1109543953,
2020-07-24 03:24:46,False,leopard gecko lady,4,If you don't want to pay for the full version you only get two stories and we'll they get boring after awhile please add more free stories!!😁,Amazing but some flaws,slumber-fall-asleep-insomnia,1109543953,"{'id': 16863259, 'body': 'We’ve added 18 free stories and sleep sounds.  Go to the sleep library and scroll to the right until you get to the section titled Free.', 'modified': '2020-07-25T11:27:38Z'}"
2020-06-15 04:49:43,False,Reed Wilkerson,5,"look forward to sleep now instead of dreading it, as this app makes it easy to unwind and fall asleep. 10/5 stars",Unbelievable app,slumber-fall-asleep-insomnia,1109543953,
2020-03-29 02:31:53,False,Jenn404,5,The Slumber app is fantastic! Both of my children (11 and 9 years old) and I love it. They really love the stories. They’re always asleep before the end.,Fantastic!,slumber-fall-asleep-insomnia,1109543953,
2020-11-18 05:42:33,False,mallyb137,5,Easy to use and works every time. They have plenty of free tracks that I just rotate occasionally. My #1 go to!,"Easy to Use, Works Every Time",slumber-fall-asleep-insomnia,1109543953,"{'id': 19223830, 'body': 'Hello there mallyb137, thank you for the 5-star review! Please let us know if you have comments about the app to make it even more efficient. Thanks! Lee', 'modified': '2020-11-19T15:57:19Z'}"
2020-01-12 02:10:24,False,🍂April Evette🥀,5,Overall I love Slumber! It’s the best app that can help you get a full eight hours of sleep. I personally love it so much! It really helps me relax and fall asleep faster and calmer😴 Please keep up the great work!!,😴Slumber😴,slumber-fall-asleep-insomnia,1109543953,
2021-01-19 03:34:40,False,rusty&libby,5,"I’ve tried so may sleep apps, and I always come back to Slumber!! My absolute favorite and easy to use 😴💖",The only sleep app you’ll need,slumber-fall-asleep-insomnia,1109543953,
2021-02-11 04:53:34,False,bianca0814,3,I’ve been using this app for a while now. Used the same sound every night for 184 sessions and they decided to lock the sound and make me pay for a subscription. Very upset.,Disappointed,slumber-fall-asleep-insomnia,1109543953,
2020-12-09 13:57:47,False,$|eepytim3101,5,"I think this is a great app for sleep, although I think they should put some of the affirmations that are on the site free to non-members.",Membership,slumber-fall-asleep-insomnia,1109543953,
2020-12-06 02:38:33,False,Dqs12,5,This app helps my busy mind calm down a little and get some rest. Great stories with soothing voices and background noise.,Great stories and worth the buy,slumber-fall-asleep-insomnia,1109543953,
2020-11-14 17:13:39,False,Roperchick1,5,Love this app. So many choices of sleep stories. Very calming and comforting. Listening to these sleep stories has made a very positive impact on my sleep.,Best sleep app available!,slumber-fall-asleep-insomnia,1109543953,"{'id': 19223751, 'body': 'Hello Roperchick1, thanks for the positive feedback! We are glad to hear that you enjoyed our app and found it helpful. Thanks for using Slumber. Lee', 'modified': '2020-11-19T15:52:40Z'}"
2020-02-04 11:30:51,False,C_Rob2015,5,Almost nightly the stories in this app are what get me to sleep. It’s such an easy to use app with lots of options! Highly recommend!!,Amazing!,slumber-fall-asleep-insomnia,1109543953,
2021-04-06 02:24:22,False,Nrv9581,5,"For the money, this is by far the best sleep app. The ability to play background sounds during the bedtime stories is awesome. The Calm app cannot do that.",Best Sleep App,slumber-fall-asleep-insomnia,1109543953,
2020-12-23 13:48:30,False,Escape princess,5,This app is better than any other sleep aids. I can't believe how well it works. I have never stayed awake to listen to the end of stories...,Best sleep aid ever,slumber-fall-asleep-insomnia,1109543953,
2021-01-15 11:52:21,False,Gandolf1234567890,4,This app is amazing helped with insomnia I had been dealing with for months!! The only reason I put four stars is because it’s a little pricey but other than that amazing!!!,Really great!!,slumber-fall-asleep-insomnia,1109543953,
2020-11-28 03:26:40,False,erblin kadriu,5,I love this app i can fall a sleep so fasti didn’t sleep for a long time but when i install this and i listening i fall a slep for 3min i love it thank you,Best app for sleep,slumber-fall-asleep-insomnia,1109543953,
2020-09-06 19:41:09,False,Lee2aloha,5,This app has been amazing! It has totally turned my life around. I use it to fall asleep. I wake up feeling better about life and in a good mood! Love it!!!,Awesome!,slumber-fall-asleep-insomnia,1109543953,
2020-08-01 13:59:50,False,jelletinny,5,I love this app and the subscription is so worth regular good night’s sleep. I am so glad they keep on updating with new stories. My favorite narrator is Dan Jones!,Best stories to fall asleep to!,slumber-fall-asleep-insomnia,1109543953,
2020-02-22 11:45:56,False,Flopsie 10,5,I fell a sleep in the middle of one but that didn’t matter because my iPad turned of when it ended,I fall a sleep instantly!,slumber-fall-asleep-insomnia,1109543953,
2021-02-17 05:09:13,False,LisaMichelle90,5,This is the only meditation app if you want good bedtime stories and your own personalized background noise to play along side it. Worth the premium.,The Best Story Times,slumber-fall-asleep-insomnia,1109543953,
2020-06-07 05:59:07,False,Mason0607,5,I just wish there were more free ones like how can you put a price on sleep!?,Ok could be better,slumber-fall-asleep-insomnia,1109543953,
2020-04-15 19:04:18,False,hdjafsjjrbb,5,"This app is just amazing because it is completely free and just as good as the other apps ,I highly recommend that anyone perches this app.",Amazing,slumber-fall-asleep-insomnia,1109543953,
2020-04-15 03:24:33,False,Mkwmommy,5,Really helps us fall asleep with guided stories and meditation. We use it a lot! It helps me fall asleep faster to without it 30min and with it like 10min.,My kids and I love it,slumber-fall-asleep-insomnia,1109543953,
2020-03-17 10:19:22,False,dkmelba,5,"It must work because I can’t say I ever remember getting to the end of ANY of the stories. Next thing I know, my alarm clock is ringing.",Puts Me to Sleep!,slumber-fall-asleep-insomnia,1109543953,
2020-12-10 06:31:47,False,Merbie2010,5,Very good app for sleep. I highly recommend to anyone with trouble sleeping at night! It has delightful narration and stories! It is 5 stars for a reason ⭐️,Great app for sleep 💤,slumber-fall-asleep-insomnia,1109543953,
2021-02-12 11:53:01,False,Carlyn Featherly,2,"I didn’t want to pay a yearly subscription, so I opted for the lifetime membership of $250. And half the items never want to download or play. Set timer and still wake up with it playing hours later. I rather have my money back and opt for a different app. :(",Don’t do it,slumber-fall-asleep-insomnia,1109543953,"{'id': 21099469, 'body': 'Hi Carlyn Featherly,\n\nThanks for your feedback and we apologize for the problem that you currently have with the app. Can you email us at support@slumber.fm so we can fix this issue? \n', 'modified': '2021-02-16T23:47:12Z'}"
2020-12-03 03:52:37,False,luluvertical,5,Something for everyone... I already have favorites and they really work to help unwind and fall asleep quickly!,Love this app!,slumber-fall-asleep-insomnia,1109543953,
2020-10-07 15:16:35,False,lucinda.r,5,10/10 I never am able to fall asleep fast but this makes it really easy!,Slumber has helped me fall asleep so fast!,slumber-fall-asleep-insomnia,1109543953,
2020-07-22 12:38:32,False,JFM 3,5,the night time stories put me to sleep.  The only negative is that i fall asleep and never hear the middle or end of the story.,great app!,slumber-fall-asleep-insomnia,1109543953,
2020-04-04 11:57:09,False,PRANCER NO. 1,5,"This is the best sleep system I have ever had it works,I can assured anyone that it works I give it a 10 gold star rating.",Leaf on a stream,slumber-fall-asleep-insomnia,1109543953,
2020-01-29 01:40:52,False,mackadoodledoo12345@@:),5,It works so well I fall asleep every night to the stories my favorite one is the lagoon one but I have only had 11 seasons and it is so good.,Slumber,slumber-fall-asleep-insomnia,1109543953,
2021-06-11 10:37:39,False,happytobesleeping,5,I can’t believe how well this app works. I love the bedtime stories. I don’t think I’ve ever heard the whole story as I’m asleep before it ends.,It works!,slumber-fall-asleep-insomnia,1109543953,
2020-11-16 02:46:51,False,Ceo2Boys,5,The voices are so soothing. I honestly couldn’t tell you how good the stories are because I fall asleep so fast! I now have my husband hooked!,Perfect!,slumber-fall-asleep-insomnia,1109543953,
2020-10-28 04:05:33,False,1436227,5,"Ok, sorry  for being so picky but could you please add more sleep stories. But besides that this is an AWESOME APP I totally recommend it to everyone everywhere. Please more free episodes.",A-OK,slumber-fall-asleep-insomnia,1109543953,"{'id': 18790146, 'body': ""Thanks for the compliments.  We currently release two new tracks for sleep every week.  Most of them are stories, but we also release soundscapes and meditations as well.  We've just recently made a few more stories free and are currently evaluating if there is anything else we can make free as well."", 'modified': '2020-10-29T21:28:12Z'}"
