userName,rating,date,title,review,isEdited,app_name,app_id,developerResponse
CJay35,3,2020-06-21 21:29:46,App audio opens randomly,"I love the meditations and options in this application. However, at random times, the sounds from the app will open on its own and play sounds. I have to force quit the app often.",False,calm,571800810,
Weisup,1,2020-06-10 21:57:30,Can’t download,"I get an error message saying “you already own this app. It will be downloaded at no additional charge”.
But it doesn’t download, no matter how many times I try. This is the only app I have that problem with.  Even after resetting, clearing cache, and having plenty of space available.",False,calm,571800810,
Brando720,5,2020-05-29 16:02:18,College Athlete,"Love the calm app, especially all the celebrities they have incorporated. Validating through some of the U.S.A’s most talented people was the reason why I gave the Calm App 5 stars.",False,calm,571800810,
akiakj,5,2020-05-07 20:58:37,Helped with my anxiety,Have been using for quite sometime. This app has helped me with my anxiety during my personal crisis and covid.,False,calm,571800810,
AnimalGang1000,4,2020-05-11 07:49:39,Headaches,I get headaches a lot and sometimes when I use this app it gives me a headache. Well only because it's music and music give me headaches. So I would give this app a 4 star rating,False,calm,571800810,
Kirbygirl2709,5,2020-04-17 19:52:22,The Best🤩🤩🤩,"I have just been using this app, and I already fell asleep to the sounds of the forest! I would give it more stars if I could",False,calm,571800810,
NJo88,1,2020-04-27 05:48:47,Not Free,"It’s free to download but then they want you to pay for a subscription to use literally anything on the app. The few things I saw that weren’t locked, only allowed you to use the first out of multiple stages/parts and then the rest were locked. Worthless unless you want to pay.",False,calm,571800810,
Rece Lover,5,2020-04-15 00:24:39,It’s the BEST sleep app EVER,Whenever I can’t sleep I use it and it makes me tired right away. When I’m mad or stressed I meditate and I’m calm right away. So i give this a 5 star review.,False,calm,571800810,
A team's mom,1,2020-04-16 02:06:09,Absolutely terrible,"I got this app wanting some nice music to fall asleep to and everything is locked. I get that’s how they make money, but every 5 seconds it comes up with a screen to buy a subscription. Maybe at least, a free music thing to listen to see if they even have good music to buy the subscription!",False,calm,571800810,
oh I love squirrels,5,2020-04-05 19:00:23,What is this but...,Honestly I think this is a really great app but I cannot open the things I was hoping I could open 😖😤,False,calm,571800810,
Ronnell Keys,5,2020-04-02 03:28:02,Relax and focus,It’s a great for people who has ADHD or people who has anger problems this the best app to concentrate on your mind to stay focus and relax at the same time.,False,calm,571800810,
busy Mama of Tucson,5,2020-04-01 18:42:04,Mental Clarity,This is the perfect app for distracting the mind in a way to nurture your soul. I never have difficulties finding at least a few moments of peace or ever going to sleep! I 💙 Calm!,False,calm,571800810,
willtomwil,5,2020-04-01 02:45:13,No more insomnia,I am a recovering insomniac and this app has changed my life! I would recommend this to anyone who has trouble falling asleep!,False,calm,571800810,
colm is the best,5,2020-03-06 02:16:03,Calm,I love it it helps my because every thing on it makes me Com. Another thing is that are no ads,False,calm,571800810,
CaitS2323,4,2020-03-22 16:40:49,Loving the guided meditations,Really love the guided meditations and sleep aids. The one thing that bothers me is the constant “night” noises that play when the app is open.  I can’t figure out how to turn them off.,False,calm,571800810,
glovetwob,4,2020-03-09 16:37:14,Down the Road,I really can’t fairly rate something after a short start. A better time to rate would be halfway through.,False,calm,571800810,
Just a person named Kai,5,2020-02-16 17:29:01,Amazing,"I’ve only used it for a bit, but it helps so much. Thank you for this app, and I will be using it daily.",False,calm,571800810,
apper3000,5,2020-01-25 22:19:27,Great app to help sleep,This app is a great help when I need to sleep. I put on a sleeping song and fell asleep in less than five minutes. Calm is a great app and I highly suggest it.,False,calm,571800810,
De_Unforgetable,3,2020-02-04 07:30:40,I Got Lost,"From what I’ve heard so far it has great content. I’m highly pleased with this app. I hate the fact that it requires you to get a plan to enjoy the full features. 

It’s also  kind of hard to navigate the app in myi opinion, or it could jus be meh. I can hardly find the ones I like to hear them again. I don’t know. 

It has a broad amount of material to go through though. 

Anyway, I recommend that everybody gives it a try. At least once in their life.",False,calm,571800810,
Bluzie Suzie,5,2020-01-09 23:33:14,Take a break,Listening to nature while my mind takes a break.,False,calm,571800810,
akotski1338,5,2021-06-26 20:29:35,Emergency calm is really amazing,That really works when I start having an anxiety attack. I wish it’d show my heart rate throughout that session,False,calm,571800810,
claireypie,2,2021-06-26 23:29:16,Tamara’s Voice- nails on a chalkboard,"The app is wonderful, except that so many of the meditations are led by Tamara Levitt. I think she may own the company or something, but her intonation is awful. Pretentious, icky. It’s something she does on purpose- if she tones it down I’d like the app a lot more. For now I just avoid all meditations that she narrates.",False,calm,571800810,
itsmaleah,5,2021-05-26 17:17:17,I enjoy this app,"I enjoy this app so much if u are feeling angry, sad, stressed, and all of those emotions them calm is the app for u. I highly suggest that u download this app it is amazing.",False,calm,571800810,
SuperStephio,3,2021-06-23 09:30:00,App is buggy,Consistently have problems with login and app functions. I have had to set up a new home structure on multiple occasions. A change to my Google account password wipes out home structure.,False,calm,571800810,
lissarey,5,2021-04-12 21:43:00,Self-Care Miracle Tool,"I find the meditations so rewarding. Learning to meditate has significantly improved my depression and social anxiety, after a most challenging year!",False,calm,571800810,
Lisa/1,4,2021-03-31 08:39:36,Cancel,"You will not let me cancel I accidentally hit the button
Know you are charging my account 
I have no where to cancel 
I do not like this at all",False,calm,571800810,
user_1738492,2,2021-03-15 13:57:59,My review,I did not like this app I downloaded this to help me fall asleep faster but the sounds were glitching and it told me I had to pay for sounds. Overall this app is bad and I would not download it because if you pay money it is still bad audio.,False,calm,571800810,
kiihhy,5,2021-03-01 03:52:09,Amazing! ⭐️⭐️⭐️⭐️⭐️,"This is a great app, every time I get a chance to do calm, I fall asleep. I have the subscription, but it is still good without it! Go download calm now!! ☺️❤️",False,calm,571800810,
vivi olive,5,2021-02-11 19:56:07,This works!,"My doctor recommended Calm to me. It has been terrific way for me to pause, reset and move forward.",False,calm,571800810,
🦄🦄🐷🐷🐵🐵🦋🦋,5,2021-02-08 04:11:38,Amazing app,The 60$ fee is so worth it! I am 12 and I have anxiety and this helps me so much! The meditations are fantastic! Every night I listen to a sleep story. I love the wizard of Oz!,False,calm,571800810,
BLACKHAWKS UP,5,2021-01-19 03:46:57,It helps,Doing 30 day challenge. It’s 10 minutes and it helps daily. Simple as that. This is a good app for reducing anxiety.,False,calm,571800810,
pghpeace,5,2020-11-06 12:00:02,All in one,"This is my source of spiritual practice, mental health, music, and good sleep. It has been transformative during the pandemic to have a solid meditation practice. Thank you Tamara Levitt!",False,calm,571800810,
cee ceee,5,2020-10-27 12:47:38,Calm how to start my day,This was the perfect way to start my day especially now during the coronavirus,False,calm,571800810,
Kcozi56,5,2020-10-13 03:04:34,Helps me sleep,I use the daily calm every night to fall asleep. If I wake up I listen to a sleep story. My grandkids love the sleep stories too,False,calm,571800810,
