userName,isEdited,rating,title,review,date,app_name,app_id,developerResponse
Qomedy,False,2,“Self-help” more like “Help Pay Us”,"I was literally just a trial member with my wife that gave up on the app because I implement everything on my own, we canceled the subscriptions immediately upon signing up and we still got charged $39.99. Not through APPLE, no no no. But they themselves charged me 39.99 for an app that I deleted almost a month ago 😂 And to top this all off they purposefully make it extremely vague to get into contact with them (if they even let you contact them at all) and I can’t demand this refund literally anywhere. They use obscure host apps to post things like their FAQ’s and their website is pretty much doesn’t function. I demand my money back. I cancelled my subscription. What a bogus choice for an editor’s choice. Unprofessional money sapping leeches.",2021-04-03 14:28:54,fabulous-daily-routine-planner,1203637303,
glo***,False,5,I like it!,"Paid 39.99 but it’s pretty nice, has me journaling and drinking water",2021-03-19 17:38:12,fabulous-daily-routine-planner,1203637303,
rockyrc124,False,1,Too fluffy,"Unfortunately I missed the 7 day free deadline and was charged $39.99. If I didn’t work, didn’t have any responsibilities except to myself I might be able to get into this. The weird video stories are too long and I don’t see the point. Maybe make an app  with simple commands instead “Drink some water now, exercise now, breathe now
I don’t really need to pay $ to tell me to do that.",2021-04-02 13:45:00,fabulous-daily-routine-planner,1203637303,
daveyGravvey,False,1,Impossible to cancel. Keeps charging me 39.99 a month.,"I canceled in time for the free membership to expire without being charged. So was surprised to be charged. 
I’ve been trying to cancel for 3 days now with no luck. Save your time and money!",2021-04-02 03:02:07,fabulous-daily-routine-planner,1203637303,
MaddiJane1023,False,1,Total scam,I decided to try the app because they offered a free 7 day trial. After about 30 minutes I decided I was not impressed and canceled my subscription only to find out they still charged me $39.99. You don’t get a free 7 day trial.. they charge you as soon as you sign up and before your free trial is even up. I will be disputing this with my bank and Apple. Total rip off.,2021-03-25 10:50:50,fabulous-daily-routine-planner,1203637303,
UnicornGamer122,False,5,Helped me get myself together,"Absolutely AMAZING!!! It’s starts off really simple by only building tiny habits and at first I wanted to do something bigger because I thought “That won’t change anything” but it helped my with my energy, focus, overall mood, and mental health. This app is truly amazing! But the only thing that I would appreciate if you changed, is the way to pay for premium... you can only pay $39.99/a year and I really wish that you could have some type of monthly payment instead, as I truly love this app and would pay for a monthly subscription but don’t want to commit to something as big as a year since I don’t know where I’ll be at in my life by then. Thank you in advance!",2021-02-26 15:36:00,fabulous-daily-routine-planner,1203637303,
TheJoelC,False,3,"Third time, the charm?","Here I go...... yes, again. For the third time. I want to like this app because of what it says it will help me do. I’ve failed miserably with this app previously. A big part of that was the app was so whacky: your spirit guides floating ahead of you and it is a ball of light  or some such eye-rolling gollagalloop. 

I had received an email supposedly from the head honcho asking what was up. He said there would be a redesign of the app and they would help in some way. I see the redesign - a bit. Never got the help. But heck. I’ll give it one last college try. 

Fingers snapped and crossed, butt slapped, and were off!",2021-03-09 00:04:53,fabulous-daily-routine-planner,1203637303,
bluepeach16,False,1,Thief’s,THEY WILL STEAL YOUR MONEY 39.99 was taken out of my account without my permission. My phone didn’t ask for a password it was just gone outta my account.,2021-03-08 18:11:10,fabulous-daily-routine-planner,1203637303,
caleighmorgan,False,1,It’s a Scam!,"I downloaded this app and shortly after received an email to get a free 30-day trial for premium. I signed up because I was enjoying the app, but after a few days the premium features ended and the app was showing me that I had the basic account again. I didn’t think much of it because I wasn’t using the premium features much anyway. 
When the end of the 30-days came, I had set a reminder for myself to cancel, but there was no way for me to cancel because my app told me I had a basic account. My only option was to upgrade. So I figured that my subscription was canceled. 
Turns out that I got charged $39.99. When I tried to contact someone to help me, no one responded for TWENTY days! And now they are telling me that I can’t get a refund, even though it was due to a technical issue that I couldn’t cancel.
DO NOT GIVE THEM YOUR CREDIT CARD INFO or they will scam you like they did to me.",2021-02-27 16:04:52,fabulous-daily-routine-planner,1203637303,
tack weld,False,5,I want a refund,Ive been charged $38.99 and I haven’t completed the 30 day free trial yet. I want t a refund,2021-02-22 16:33:52,fabulous-daily-routine-planner,1203637303,
mjaiden,False,1,Disappointed,I hate that in order to make myself a better person and fix my issues I have to pay money.Highly disappointed.,2021-02-24 13:21:31,fabulous-daily-routine-planner,1203637303,
nickname unoriginal lol,False,5,great app,"i love this app its helped me develop good habits and i hope i stick to them. with the premium stuff, i get that they need to make money and all, but still :/ it's annoying that you can see the things that are locked. personally my experience with this app would be better if the premium stuff was completely separate from the free stuff (at least when i dont have premium) because it's annoying to constantly see all the stuff i could get if i paid for premium when i am not going to pay for premium. thats not just this app, its like that with Flo and Spotify and im sure other apps too. but still.",2021-02-20 04:05:19,fabulous-daily-routine-planner,1203637303,
Lina37378,False,5,Lina37378,Fabulous has help me so much with my health and i am so happy,2021-01-20 17:14:48,fabulous-daily-routine-planner,1203637303,
blueskysunburn,False,1,Charged without free trial,I would love to work with this app but instead I’m left with a bad taste in my mouth.  Went to try the one week free trial to check it out and was instantly charge $43.29 for a year long subscription.  I won’t be recommending this app to my friends.  I feel like it is a scam.,2021-02-18 23:03:06,fabulous-daily-routine-planner,1203637303,
ShadesofAmerica,False,1,Trying to charge me after I canceled,"I  enjoyed Fabulous while I had it but ended my subscription early. For some reason, there have been multiple attempts made to charge me $39.99 and I’m not sure why",2021-02-18 02:13:26,fabulous-daily-routine-planner,1203637303,
Mrs_EYP,False,2,Can’t get to my account,I signed up with an Android and now I have a iPhone. How can I login without paying?,2021-02-08 11:48:40,fabulous-daily-routine-planner,1203637303,
Acequiamadre,False,2,"App didn’t function for months, developer unwilling to resolve the issue","Dear Fab-  I updated you. I redownloaded you.  I reset you from setting just like they told me to. So.many. Times. I read you poetry and sang you songs. I gave you the last piece of Thanksgiving pie. But until two days ago, you refused to even show me my setting, coaching, or journey screen. Nada but white. Customer service guy says our difficulties was all me,  but he also said he had no answers and would chat with the developer, so I know the problem wasn’t just me. Fabulous, it could have been lovely!  I will miss you but I need a more reliable partner!  

When I first started using the premium app it was fine. Then it stopped recording my streaks. I emailed fabulous but did not hear back. After 37 days, this deflated my feeling fabulous bubble. I drifted away from the app after that because it kept loosing my streaks.  It’s a silly thing, but it felt Ike a letdown when your hard work is lost. 

Flash forward by the fall. I thought that I would give it another try, so I started being Fabulous again. The app had some nice improvements like daily coaching. And then the app stopped working completely on my iPhone 7+. I only got blank white screens. I reached out to Fabulous and, well, customer service has been unfabulous. 

 We had the regular update and reinstall conversations. I continued to dutifully send my screenshots showing the issue. Customer service says he will chat with the developer. We go back and forth. Two months pass with several email. Finally, after the last update, and almost three months, I can see all my Fabulous screen! I reach out and request that Fabulous extend my subscription to make up for the fact that the app didn’t work for almost 3 months of the year. First, customer service tells me that they cannot do that there is no way. When I call iTunes they reassured me that this was not the fact. Every developer can issue a courtesy code. I circle back to CS and let him know it is possibility for them to issue a code so that I can continue to use Fabulous, a subscription that I have paid for. I am told Fab won’t extend my subscription because he told me to update the app. I’m confused because that was the first thing he told me to do and the first thing I did. I even sent him an email about it.

If that is the type of journey you want to be on, Fabulous may be the app for you: unreliable app and uneven customer support. Take your chances. If it goes badly, it could be Fabulous.

Update: the customer service fellow and I are in touch. He says he will see if they can extend my subscription but it may take a few weeks to find out. Will fabulous be fabulous or it is just trying to keep me in the hook?

Update: after over eight emails, and waiting four weeks to hear “what they decided” I was offered a code for three months to cover the time my app was not working. The simple (SIMPLE) right thing—yet the amount of work to encourage Fabulous to follow through leaves me with less than a glowing review of their customer service. Now that I get to try the app I am not sure I want to love it; not excited to support a company with their level of customer service. We will see if they change my mind or I switch to Shine.",2021-01-28 15:00:14,fabulous-daily-routine-planner,1203637303,
