rating,isEdited,review,userName,date,title,app_name,app_id,developerResponse
5,False,"This app is the most amazing meditation app ever!
🎉🎉🎉🎉❤️❤️❤️❤️❤️❤️❤️🧘🏻‍♀️🧘🏻‍♀️🧘🏻‍♀️🧘🏻‍♀️🧘🏻‍♀️🧘🏻‍♀️💤💤💤💤💤💤💖💖💖💖💖💖✨✨✨✨✨✨💫💫💫💫💫💫🌙🌙🌙🌙",its to hstd to find a nickname,2021-03-10 12:14:11,Meditation,insight-timer-meditation-app,337472899,
2,False,"This app has frustrated me to the point where I am now writing my very first ever review. The only reason I continue to shell out money for this app is because the content is excellent and there are certain providers that I cannot access anywhere else. However, this app is so unnecessarily difficult and non-intuitive that it quite frequently negates any peace that I have managed to cultivate through the content. Even just reaching out for support - imagine you are trying to join a course that starts in a few minutes – is unnecessarily difficult, there’s no on the draw support, you are forced to fill out an email form and then must wait for someone to get back to you. I’m sure a lot of my difficulties are user error, but I’m not an idiot and have used many different apps, so I don’t know why this one has to be so much more difficult than like, Spotify. I’ve referred many friends and family members to insight timer by sharing content, and without fail their feedback is “I hate insight timer”; they give up before they can even get started sampling the content because they’re so frustrated by the app. Keep in mind I am referring to the paid version, which I bought thinking that it would alleviate some of the difficulties I was experiencing. User beware your peace might go straight out the window upon trying to use this app.",up the game,2021-03-16 07:47:35,"Two stars for content, zero stars for ease of use",insight-timer-meditation-app,337472899,"{'id': 23146458, 'body': ""Thank you for your feedback. We apologize that we did not satisfy your expectations. We strive to provide the best experience and your happiness is our number one priority. We'd really like to get some more specific details and be able to update you directly as we fix it so if you would be so kind as to give us your details in the form below it would be of great help. Just copy the text below and paste it into a new tab in your browser. As soon as our team gets to your message, we will assist you as soon as we can. Again, we're really sorry for the inconvenience this has caused. http://insight-timer.freshdesk.com/support/canned_forms/bf8049cedd073d21d53a8359c9bd442f"", 'modified': '2021-06-02T07:40:57Z'}"
5,False,"2021.03.01 review: The app keeps getting better and better, like love meditation and yoga.  So I’ve joined “member plus” and enjoy the extra features and functionality — especially the courses, ability to download and rewind, and the fact that 50% of subscription supports the teachers.  Thank you Insight Timer!

Note — a couple of minor glitches to resolve: (1) notifications come in three minutes after the actual start time; (2) sometimes I’m listed as “Anonymous” (instead of my screen name) during a group or live meditation.

2017 review:
This is an update of my previous (early 2017) review for this app - still very positive, while adjusting for the features in the new version released in late 2017:

There is such a wonderful variety of meditations that everyone will find something here.   I like the area called ""popular"" for finding new things like guided meditations for morning, yoga, sleep, metta, etc.  There are ""motivational talks"" too, which I don't usually think of as meditation, but certainly could be helpful for many.  

I also enjoy the curated series ""365 days playlist"" where there is a theme and intro for each week, and then an individual meditation for each day. It is a nice way to learn about different meditation practices and find new things.  Most are 10-15 minutes but a few run longer.   Varies by the day.  

The ""in app purchases"" of extra timer bells and ambient sounds like birds, and flowing water round out the experience nicely.  I like that I can use those timer bells offline.
   
For people with long stretches and/or uneven wifi/data availability you can also pay a small monthly fee that enables you to download the meditations to your device.

To prevent battery drain at night after a sleep meditation, make sure you select sleep mode within that meditation.  (You have to do that on each of your devices because this feature doesn't seem to sync across devices.)  And of course, on Apple devices  you can also turn off location services and background app refresh, and swipe off the timer when not in use to preserve battery life any time.   

The ""social"" features of the app are unobtrusive and adaptable to individual preferences through privacy settings.  At the minimum, seeing the numbers of people around the world meditating at once brings hope and encouragement.  While most of the meditations are in English, many are in other languages (you can filter for this) which makes it very global.

Overall the app is very intuitive. The few times I had questions, the support folks were very prompt and helpful.   I reviewed an earlier version of the app and included a wishlist - and I can tell how attentive and dedicated the developers for this app are because every single one of the suggestions was answered in the new version.

Thank you, Insight timer!",888K888,2021-03-01 12:25:33,Everyone should have this app,insight-timer-meditation-app,337472899,
2,False,I’ve had this app since before they turned into a yoga/mindfulness app. Ok but they belittled what was intentionally a nice meditation timer with all tibetan bells and others. Although i paid for one year subscription. i am not happy that there is no contact information That all the icons for setting a time are so tiny it’s ridiculous. i used like when right when my meditation finished it would straight to journal pad where i would write notes And if you want to just use it for meditation only without the cast of characters and film they offer it’s really hard to at the beginning to find your way to go solo. The being.able to get any support for issues is the worst especially when you’re a paid subscriber.,yamswire,2021-03-01 14:03:02,PastLove,insight-timer-meditation-app,337472899,
5,False,"I’ve been way high lately, and no tools out! 175/75 after the hour and some focus. Awesome. Armor relaxation.",healthytoo,2021-02-25 10:06:23,Blood pressure,insight-timer-meditation-app,337472899,
5,False,"This is the original, the genuine and the broadest. This is the only app I can think of that could save or greatly improve your life. 30 years ago I took a course in Transcendental Meditation, it never stuck. I downloaded IT 2 yrs. ago and before long committed daily for life. I don’t commit to much, so that alone was a breakthrough. 

I know some others apps have attracted big VC money and IPO riches but I have not tried, for researched well and I appreciate this is essentially a non-profit where most proceeds go to contributors. 

It’s had some nice improvements and format changes recently such as to its SLEEP section. It has not made some obvious improvements I sent them. Such as they misuse the word FINNISH at least as American English speakers use it. Bless their hearts but they are either trying to avoid the word END and any perceived negativity or the cynic might guess they mislead to increase their metrics? I continue to mistakenly read it as RESUME. 

In the end I have trust for IT and everyone in the community. There are only beautiful people here seeking better lives and relationships. Give yourself the gift of this app, give it some time and you will come to realize why you are so deserving of this gift and so much more. 🙏🏻

2/2021 Update
IT recently came out with ‘Live’, this is teachers giving their wisdom, running yoga classes, making music, answering questions and leading meditations. The users have an opportunity to say “Hello” and comment which gives a lovely sense of community. This is a tremendously powerful update which has transformed my already favorite app. New classes every day. There is plenty of room for improvement but it’s new and I trust they are working on it. I am extremely grateful🙏🏻🌊",Chillbizzee,2021-02-23 23:19:54,Your best bet for a better life. 💫,insight-timer-meditation-app,337472899,
1,True,"...all the time! It’s great when it works, but that is less than half the time. Renders it useless, especially after I’ve spent $20.00 on a course.",kxsyt,2021-02-07 04:25:04,Freezes!!,insight-timer-meditation-app,337472899,"{'id': 4938947, 'body': 'Dear kxsyt - We deeply apologies for any inconvenience caused. This is a known issue, which our developers in the process of fixing. In the meantime you can search for the Teacher in the App and their course will appear on their page. Alternatively, you can email us at help@insight.co (not .com) and we can send you the direct link to the course. With much gratitude, Insight Support.', 'modified': '2018-09-04T23:51:10Z'}"
5,False,"Today I listened to Gregg McBride and his meditation on “life is a parade”. I am so grateful for his words of wisdom and calming voice.This meditation makes so much sense! Thank you, Gregg McBride.",iloveGM,2021-02-05 16:40:29,Gregg McBride,insight-timer-meditation-app,337472899,
5,False,This app is absolutely amazing and life changing.So thankful and grateful it was created .,Kawabeane,2021-01-23 18:15:46,Beautiful,insight-timer-meditation-app,337472899,
5,False,"I can’t begin to thank Insight Timer for the variety and quality of their meditations.  It has allowed me to begin and sustain a meditation practice. I adore the categories including:anxiety,stress,sleep,relationships etc.  I use this APP. daily and my life has benefited from this gem.I even use this APP with my therapy clients. I highly recommend and would give more than 5 stars if I could!
I don’t know what I’ddo without it. It has helped me through the distress of having my mom put in a nursing home and stepped who just died and my mother in law death this past Sunday along with several clients have worked with.You are all a fortress in a storm and full of healing  bliss. Bless you all!
Thank you thank you Insight Timer!!!!💕💕💕💕",Derosacamp,2021-01-14 10:05:38,Insight Timer is a gift!,insight-timer-meditation-app,337472899,
